Country,Region,Year,VALUE
Russian Federation,Europe,2017,8.348427834
Singapore,Asia,2017,0.173475975
Serbia,Europe,2017,1.286022012
Slovakia,Europe,2017,0.569914018
Slovenia,Europe,2017,1.000766301
Sweden,Europe,2017,1.421726971
Tunisia,Africa,2017,2.937829019
Türkiye,Asia,2017,6.597650644
Kosovo under UNSCR 1244,Europe,2017,4.619828535
Albania,Europe,2018,3.962442992
Andorra,Europe,2018,2.666186753
Argentina,Americas,2018,5.19435535
Antigua and Barbuda,Americas,2018,3.274197685
Australia,Oceania,2018,0.472392464
Austria,Europe,2018,1.085909834
Azerbaijan,Asia,2018,3.151926191
Bulgaria,Europe,2018,1.011600955
Bosnia and Herzegovina,Europe,2018,2.882243585
Belarus,Europe,2018,3.238591134
Bermuda,Americas,2018,9.438265876
Barbados,Americas,2018,2.502784348
Switzerland,Europe,2018,0.411066666
Chile,Americas,2018,4.32052037
Colombia,Americas,2018,9.000148995
Cyprus,Asia,2018,0.164091658
Czechia,Europe,2018,0.977731176
Germany,Europe,2018,0.358277247
Denmark,Europe,2018,0.554911434
Spain,Europe,2018,0.341938479
Estonia,Europe,2018,2.117765938
Finland,Europe,2018,0.725234028
France,Europe,2018,0.490060271
United Kingdom (Northern Ireland),Europe,2018,0.850321608
Guatemala,Americas,2018,1.246277784
Guyana,Americas,2018,25.71564606
"China, Hong Kong Special Administrative Region",Asia,2018,0.22722549
Croatia,Europe,2018,1.297925602
Hungary,Europe,2018,0.879673187
India,Asia,2018,1.432794201
Jamaica,Americas,2018,2.418349583
Kenya,Africa,2018,1.991860238
Kyrgyzstan,Asia,2018,3.583195616
Republic of Korea,Asia,2018,1.16880076
Lithuania,Europe,2018,3.963662257
Luxembourg,Europe,2018,0
Latvia,Europe,2018,8.111050092
"China, Macao Special Administrative Region",Asia,2018,0.307223909
Morocco,Africa,2018,0.882332205
Mexico,Americas,2018,1.394198981
Malta,Europe,2018,1.42396244
Montenegro,Europe,2018,0.950187226
Mongolia,Asia,2018,5.372960922
Nicaragua,Americas,2018,11.36599996
Netherlands (Kingdom of the),Europe,2018,3.384233164
Norway,Europe,2018,0.451780013
New Zealand,Oceania,2018,0.537353731
Peru,Americas,2018,3.151787868
Poland,Europe,2018,0.449100355
Portugal,Europe,2018,0.758029648
Paraguay,Americas,2018,4.485259791
Romania,Europe,2018,3.498789169
Russian Federation,Europe,2018,7.403247678
Saudi Arabia,Asia,2018,1.69911971
Singapore,Asia,2018,0.189181013
Serbia,Europe,2018,0.914738564
Slovakia,Europe,2018,0.679304671
Slovenia,Europe,2018,1.661978305
Sweden,Europe,2018,1.672849979
Thailand,Asia,2018,8.965551895
Türkiye,Asia,2018,8.119860443
Venezuela (Bolivarian Republic of),Americas,2018,10.92012973
Kosovo under UNSCR 1244,Europe,2018,7.07618064
Albania,Europe,2019,2.540116442
Argentina,Americas,2019,3.260661626
Antigua and Barbuda,Americas,2019,0
Austria,Europe,2019,0.371624133
Azerbaijan,Asia,2019,2.540860705
Bulgaria,Europe,2019,0.808220367
Bosnia and Herzegovina,Europe,2019,2.142403157
Belize,Americas,2019,8.48121924
Bermuda,Americas,2019,6.268462581
Bolivia (Plurinational State of),Americas,2019,9.66264382
Barbados,Americas,2019,0.713828099
Canada,Americas,2019,0.479711086
Switzerland,Europe,2019,0.291525165
Chile,Americas,2019,4.411883808
Costa Rica,Americas,2019,4.248178593
Cyprus,Asia,2019,0.569644306
Czechia,Europe,2019,0.721276743
Germany,Europe,2019,0.411314067
Dominica,Americas,2019,9.800078401
Denmark,Europe,2019,0.39683375
Spain,Europe,2019,0.430710992
Estonia,Europe,2019,2.637450746
Finland,Europe,2019,0.977988556
France,Europe,2019,0.53416349
United Kingdom (Northern Ireland),Europe,2019,0.686498735
Grenada,Americas,2019,8.9632385
Guatemala,Americas,2019,1.718661235
Guyana,Americas,2019,12.51951479
"China, Hong Kong Special Administrative Region",Asia,2019,0.093381618
Honduras,Americas,2019,5.16124938
Croatia,Europe,2019,1.816089683
Hungary,Europe,2019,0.890317399
India,Asia,2019,1.264901133
Israel,Asia,2019,0.673798084
Jamaica,Americas,2019,2.558841811
Kazakhstan,Asia,2019,3.737817833
Saint Kitts and Nevis,Americas,2019,8.383723002
Republic of Korea,Asia,2019,1.048185047
Saint Lucia,Americas,2019,2.239848586
Lithuania,Europe,2019,3.334406193
Latvia,Europe,2019,4.069800204
"China, Macao Special Administrative Region",Asia,2019,0.301362535
Mexico,Americas,2019,1.549342592
Malta,Europe,2019,1.38989684
Montenegro,Europe,2019,1.586304482
Mongolia,Asia,2019,5.78512141
Nicaragua,Americas,2019,22.914427
Netherlands (Kingdom of the),Europe,2019,3.374941874
Norway,Europe,2019,0.411347276
New Zealand,Oceania,2019,0.625121748
Panama,Americas,2019,3.638484009
Peru,Americas,2019,2.802753681
Poland,Europe,2019,0.870274517
Portugal,Europe,2019,0.602531234
Paraguay,Americas,2019,2.572730557
Romania,Europe,2019,3.764556734
Russian Federation,Europe,2019,6.526588951
Saudi Arabia,Asia,2019,1.420701865
Singapore,Asia,2019,0.085231074
Serbia,Europe,2019,1.053903659
Slovakia,Europe,2019,0.568398093
Slovenia,Europe,2019,0.899237163
Sweden,Europe,2019,1.899118439
Trinidad and Tobago,Americas,2019,1.973742644
Türkiye,Asia,2019,8.601886852
Uzbekistan,Asia,2019,1.137157993
Kosovo under UNSCR 1244,Europe,2019,5.868895978
Albania,Europe,2020,2.162653143
Antigua and Barbuda,Americas,2020,2.158335492
Australia,Oceania,2020,0.33502076
Austria,Europe,2020,0.437819672
Azerbaijan,Asia,2020,1.847359312
Bulgaria,Europe,2020,0.558805303
Bahamas,Americas,2020,1.230098543
Bosnia and Herzegovina,Europe,2020,2.350524709
Belize,Americas,2020,2.025724165
Bermuda,Americas,2020,1.561755726
Bolivia (Plurinational State of),Americas,2020,9.106779885
Barbados,Americas,2020,1.781305554
Canada,Americas,2020,0.308799153
Switzerland,Europe,2020,0.266246445
Chile,Americas,2020,2.932594623
Colombia,Americas,2020,6.336065172
Costa Rica,Americas,2020,3.572052496
Czechia,Europe,2020,1.006556481
Germany,Europe,2020,0.372019399
Dominica,Americas,2020,4.166984978
Denmark,Europe,2020,0.686619721
Dominican Republic,Americas,2020,2.500076366
Algeria,Africa,2020,1.318706629
Spain,Europe,2020,0.453933106
Estonia,Europe,2020,2.106143621
Finland,Europe,2020,1.048925502
France,Europe,2020,0.435793686
United Kingdom (Northern Ireland),Europe,2020,0.580318753
United Kingdom (Scotland),Europe,2020,0.750091475
Greece,Europe,2020,0.941760037
Grenada,Americas,2020,3.234597252
Guatemala,Americas,2020,0.696895457
Guyana,Americas,2020,16.43247257
"China, Hong Kong Special Administrative Region",Asia,2020,0.079989783
Honduras,Americas,2020,2.687278886
Croatia,Europe,2020,1.415714924
Hungary,Europe,2020,0.482022954
India,Asia,2020,0.905407946
Israel,Asia,2020,0.570939847
Jamaica,Americas,2020,1.808231068
Japan,Asia,2020,0.088626462
Kazakhstan,Asia,2020,2.924247295
Saint Kitts and Nevis,Americas,2020,4.197932518
Republic of Korea,Asia,2020,1.037714739
Saint Lucia,Americas,2020,2.2316883
Lithuania,Europe,2020,2.269288688
Luxembourg,Europe,2020,0.158629567
Latvia,Europe,2020,3.584509017
"China, Macao Special Administrative Region",Asia,2020,0.147867091
Mexico,Americas,2020,1.303985827
Malta,Europe,2020,0.388079743
Montenegro,Europe,2020,1.58970507
Mongolia,Asia,2020,6.344224252
Norway,Europe,2020,0.427522088
New Zealand,Oceania,2020,0.572994116
Peru,Americas,2020,0.939805714
Poland,Europe,2020,0.42676807
Portugal,Europe,2020,0.757414505
Paraguay,Americas,2020,3.082178587
Romania,Europe,2020,2.957508726
Russian Federation,Europe,2020,5.32491569
Singapore,Asia,2020,0.186129306
Serbia,Europe,2020,1.005707389
Slovakia,Europe,2020,0.678067858
Slovenia,Europe,2020,0.802780075
Sweden,Europe,2020,2.044561803
Trinidad and Tobago,Americas,2020,0.526958193
Türkiye,Asia,2020,6.955452821
Uzbekistan,Asia,2020,1.073772463
Albania,Europe,2021,3.362863478
Argentina,Americas,2021,5.722580095
Antigua and Barbuda,Americas,2021,0
Australia,Oceania,2021,0.293197558
Austria,Europe,2021,0.437117704
Bulgaria,Europe,2021,0.813259853
Bosnia and Herzegovina,Europe,2021,3.45466124
Belize,Americas,2021,20.24843075
Bermuda,Americas,2021,1.557996417
Barbados,Americas,2021,0.355619409
Canada,Americas,2021,0.277814092
Switzerland,Europe,2021,0.402696594
Chile,Americas,2021,5.017138041
Colombia,Americas,2021,5.650609992
Costa Rica,Americas,2021,4.676018834
Cyprus,Asia,2021,0.884110761
Czechia,Europe,2021,0.989463075
Germany,Europe,2021,0.338094815
Dominica,Americas,2021,1.380977041
Denmark,Europe,2021,0.597857177
Dominican Republic,Americas,2021,4.848049186
Algeria,Africa,2021,1.344561585
Ecuador,Americas,2021,1.050695378
Estonia,Europe,2021,2.182582838
Finland,Europe,2021,0.975434936
France,Europe,2021,0.554768308
United Kingdom (Northern Ireland),Europe,2021,0.367808168
United Kingdom (Scotland),Europe,2021,0.273727623
Greece,Europe,2021,2.316817076
Grenada,Americas,2021,1.605007624
Guatemala,Americas,2021,1.715082343
Guyana,Americas,2021,19.14073036
"China, Hong Kong Special Administrative Region",Asia,2021,0.093400843
Honduras,Americas,2021,2.033401094
Croatia,Europe,2021,1.625561311
Hungary,Europe,2021,0.484047743
Indonesia,Asia,2021,0.317439222
India,Asia,2021,0.775027013
Iceland,Europe,2021,0.810077362
Israel,Asia,2021,0.539322267
Jamaica,Americas,2021,0.919476818
Japan,Asia,2021,0.123583077
Saint Kitts and Nevis,Americas,2021,0
Republic of Korea,Asia,2021,0.939607744
Saint Lucia,Americas,2021,1.669899778
Lithuania,Europe,2021,2.763173429
Luxembourg,Europe,2021,0.62566379
Latvia,Europe,2021,4.055671563
"China, Macao Special Administrative Region",Asia,2021,0.145643723
Mexico,Americas,2021,1.486127579
North Macedonia,Europe,2021,0.855785825
Malta,Europe,2021,0.1898441
Montenegro,Europe,2021,1.592715556
Mongolia,Asia,2021,6.123455433
Netherlands (Kingdom of the),Europe,2021,3.856769081
Norway,Europe,2021,0.499720434
New Zealand,Oceania,2021,0.623814752
Peru,Americas,2021,2.731683543
Portugal,Europe,2021,0.728855678
Paraguay,Americas,2021,1.819863633
Romania,Europe,2021,2.700666785
Singapore,Asia,2021,0.117824072
El Salvador,Americas,2021,18.03879783
Serbia,Europe,2021,1.452697763
Suriname,Americas,2021,1.468226358
Slovakia,Europe,2021,0.899475037
Slovenia,Europe,2021,0.990841791
Sweden,Europe,2021,2.388436832
Türkiye,Asia,2021,8.938913461
Uruguay,Americas,2021,4.874119302
Uzbekistan,Asia,2021,1.270485888
Holy See,Europe,2021,0
Argentina,Americas,2022,4.70662499
Antigua and Barbuda,Americas,2022,0
Australia,Oceania,2022,0.31706723
Austria,Europe,2022,0.313212524
Bulgaria,Europe,2022,0.648780668
Bosnia and Herzegovina,Europe,2022,2.659634922
Belize,Americas,2022,21.71378517
Barbados,Americas,2022,3.905764553
Switzerland,Europe,2022,0.217379565
Chile,Americas,2022,5.917240354
China,Asia,2022,0.474932333
Colombia,Americas,2022,5.600105363
Costa Rica,Americas,2022,4.825482563
Czechia,Europe,2022,0.838575542
Germany,Europe,2022,0.339451281
Dominica,Americas,2022,1.374806668
Denmark,Europe,2022,0.561008721
Ecuador,Americas,2022,1.066607411
Spain,Europe,2022,0.393198883
Estonia,Europe,2022,2.186926403
Finland,Europe,2022,0.902405642
Greece,Europe,2022,2.118445974
Grenada,Americas,2022,2.391629297
Guyana,Americas,2022,40.43399151
"China, Hong Kong Special Administrative Region",Asia,2022,0.053412633
Honduras,Americas,2022,4.179103533
Croatia,Europe,2022,1.836065411
Hungary,Europe,2022,0.692263181
Iceland,Europe,2022,0
Jamaica,Americas,2022,1.131791056
Japan,Asia,2022,0.091164548
Saint Kitts and Nevis,Americas,2022,2.098305618
Republic of Korea,Asia,2022,0.968816284
Saint Lucia,Americas,2022,1.111991438
Lithuania,Europe,2022,2.872669819
Luxembourg,Europe,2022,0.772082724
Latvia,Europe,2022,5.079293719
"China, Macao Special Administrative Region",Asia,2022,0
Mexico,Americas,2022,2.314434916
North Macedonia,Europe,2022,1.050822304
Malta,Europe,2022,0.187516642
Myanmar,Asia,2022,0.354378847
Montenegro,Europe,2022,0.478405951
Netherlands (Kingdom of the),Europe,2022,4.12206458
Norway,Europe,2022,0.404834534
Panama,Americas,2022,5.942956015
Peru,Americas,2022,3.368616334
Portugal,Europe,2022,0.691275759
Romania,Europe,2022,2.914656048
Singapore,Asia,2022,0.10040684
El Salvador,Americas,2022,18.29116633
Serbia,Europe,2022,0.581607454
Suriname,Americas,2022,1.779818636
Slovakia,Europe,2022,0.761944859
Slovenia,Europe,2022,0.660425956
Sweden,Europe,2022,2.094916396
Türkiye,Asia,2022,9.075330883
Uruguay,Americas,2022,5.258862388
Holy See,Europe,2022,0
Andorra,Europe,2010,0
Azerbaijan,Asia,2010,0
Bahamas,Americas,2010,0
Chile,Americas,2010,0.235236526
Costa Rica,Americas,2010,0.151441332
Denmark,Europe,2010,0
Finland,Europe,2010,0
United Kingdom (England and Wales),Europe,2010,0.001795576
Greece,Europe,2010,0
"China, Hong Kong Special Administrative Region",Asia,2010,0
Hungary,Europe,2010,0.010013192
Ireland,Europe,2010,0
Italy,Europe,2010,0
Jordan,Asia,2010,0
Japan,Asia,2010,0
Republic of Korea,Asia,2010,0
Liechtenstein,Europe,2010,0
Lithuania,Europe,2010,0.09557126
Latvia,Europe,2010,0
"China, Macao Special Administrative Region",Asia,2010,0
Monaco,Europe,2010,0
Mongolia,Asia,2010,0.037002501
Norway,Europe,2010,0
New Zealand,Oceania,2010,0
Philippines,Asia,2010,0.011623398
Puerto Rico,Americas,2010,0.026896745
Portugal,Europe,2010,0
Romania,Europe,2010,0.004917579
Serbia,Europe,2010,0
Slovakia,Europe,2010,0
Slovenia,Europe,2010,0
Sweden,Europe,2010,0
United States of America,Americas,2010,0.03374222
Andorra,Europe,2011,0
Azerbaijan,Asia,2011,0
Bahamas,Americas,2011,0
Chile,Americas,2011,0.308613705
Costa Rica,Americas,2011,0.192310692
Denmark,Europe,2011,0
Finland,Europe,2011,0
United Kingdom (England and Wales),Europe,2011,0.003560561
Greece,Europe,2011,0.018174012
"China, Hong Kong Special Administrative Region",Asia,2011,0
Hungary,Europe,2011,0.010046975
Ireland,Europe,2011,0
Italy,Europe,2011,0
Jordan,Asia,2011,0
Japan,Asia,2011,0
Republic of Korea,Asia,2011,0
Liechtenstein,Europe,2011,0
Lithuania,Europe,2011,0
Latvia,Europe,2011,0
"China, Macao Special Administrative Region",Asia,2011,0
Monaco,Europe,2011,0
Mongolia,Asia,2011,0.072887944
Norway,Europe,2011,0
New Zealand,Oceania,2011,0
Philippines,Asia,2011,0.002076026
Puerto Rico,Americas,2011,0.135442113
Portugal,Europe,2011,0.009465371
Romania,Europe,2011,0.004945529
El Salvador,Americas,2011,0.391048317
Serbia,Europe,2011,0
Slovakia,Europe,2011,0
Slovenia,Europe,2011,0
Sweden,Europe,2011,0
United States of America,Americas,2011,0.031541057
Andorra,Europe,2012,0
Azerbaijan,Asia,2012,0
Bahamas,Americas,2012,0
Barbados,Americas,2012,0
Chile,Americas,2012,0.242189797
Costa Rica,Americas,2012,0.126673302
Denmark,Europe,2012,0
Algeria,Africa,2012,0
Finland,Europe,2012,0
United Kingdom (England and Wales),Europe,2012,0
Georgia,Asia,2012,0
Greece,Europe,2012,0.018242125
Guyana,Americas,2012,0
"China, Hong Kong Special Administrative Region",Asia,2012,0
Hungary,Europe,2012,0
Ireland,Europe,2012,0
Italy,Europe,2012,0
Jordan,Asia,2012,0
Japan,Asia,2012,0
Republic of Korea,Asia,2012,0
Liechtenstein,Europe,2012,0
Lithuania,Europe,2012,0.065288194
Latvia,Europe,2012,0
"China, Macao Special Administrative Region",Asia,2012,0
Monaco,Europe,2012,0
Republic of Moldova,Europe,2012,0.142564234
Mongolia,Asia,2012,0.035812142
Netherlands (Kingdom of the),Europe,2012,0
Norway,Europe,2012,0
New Zealand,Oceania,2012,0
Panama,Americas,2012,0.266321372
Philippines,Asia,2012,0.012240861
Puerto Rico,Americas,2012,0
Portugal,Europe,2012,0
Romania,Europe,2012,0
El Salvador,Americas,2012,0.779057759
Serbia,Europe,2012,0
Slovakia,Europe,2012,0
Sweden,Europe,2012,0
Trinidad and Tobago,Americas,2012,0.069911639
United States of America,Americas,2012,0.035370135
Holy See,Europe,2012,0
Albania,Europe,2013,0
Andorra,Europe,2013,0
Argentina,Americas,2013,0.12975288
Australia,Oceania,2013,0.012980392
Azerbaijan,Asia,2013,0
Belize,Americas,2013,0
Bermuda,Americas,2013,0
Barbados,Americas,2013,0
Canada,Americas,2013,0.005703906
Chile,Americas,2013,0.211308729
Colombia,Americas,2013,0.08867179
Czechia,Europe,2013,0
Denmark,Europe,2013,0
Algeria,Africa,2013,0
Estonia,Europe,2013,0
Finland,Europe,2013,0
France,Europe,2013,0.001578901
United Kingdom (England and Wales),Europe,2013,0.007023923
Georgia,Asia,2013,0
Greece,Europe,2013,0.027486356
Honduras,Americas,2013,0.078119272
Hungary,Europe,2013,0.010106482
Italy,Europe,2013,0
Japan,Asia,2013,0
Republic of Korea,Asia,2013,0
Liechtenstein,Europe,2013,0
Lithuania,Europe,2013,0.033023027
Latvia,Europe,2013,0.098450052
"China, Macao Special Administrative Region",Asia,2013,0
Morocco,Africa,2013,0
Republic of Moldova,Europe,2013,0.05853891
Mongolia,Asia,2013,0
Netherlands (Kingdom of the),Europe,2013,0.005928613
Norway,Europe,2013,0
Puerto Rico,Americas,2013,0.02766238
Portugal,Europe,2013,0
Romania,Europe,2013,0.009966837
Russian Federation,Europe,2013,0.010419788
El Salvador,Americas,2013,0
Serbia,Europe,2013,0
Slovakia,Europe,2013,0
Sweden,Europe,2013,0
Trinidad and Tobago,Americas,2013,0.138818516
Türkiye,Asia,2013,0.003917671
United States of America,Americas,2013,0.04070448
Holy See,Europe,2013,0
Albania,Europe,2014,0
Andorra,Europe,2014,0
Argentina,Americas,2014,0.100410858
Azerbaijan,Asia,2014,0.010264958
Belize,Americas,2014,0
Bermuda,Americas,2014,0
Brazil,Americas,2014,0.080114165
Barbados,Americas,2014,0
Botswana,Africa,2014,0.132721282
Canada,Americas,2014,0.002824491
Chile,Americas,2014,0.350537804
Colombia,Americas,2014,0.100689947
Costa Rica,Americas,2014,0.041285728
Czechia,Europe,2014,0.00950825
Denmark,Europe,2014,0
Algeria,Africa,2014,0
Spain,Europe,2014,0.006456535
Estonia,Europe,2014,0
Finland,Europe,2014,0.018310189
France,Europe,2014,0.001572612
United Kingdom (England and Wales),Europe,2014,0.005225693
Georgia,Asia,2014,0
Greece,Europe,2014,0.027616759
Grenada,Americas,2014,0
Honduras,Americas,2014,0.065732916
Croatia,Europe,2014,0
Hungary,Europe,2014,0
Italy,Europe,2014,0.001657748
Jordan,Asia,2014,0
Japan,Asia,2014,0.000784457
Republic of Korea,Asia,2014,0
Liechtenstein,Europe,2014,0
Lithuania,Europe,2014,0.033389784
Latvia,Europe,2014,0
"China, Macao Special Administrative Region",Asia,2014,0
Morocco,Africa,2014,0
Monaco,Europe,2014,0
Malta,Europe,2014,0
Mongolia,Asia,2014,0
Netherlands (Kingdom of the),Europe,2014,0
Norway,Europe,2014,0
Puerto Rico,Americas,2014,0.168538805
Portugal,Europe,2014,0
Romania,Europe,2014,0
Russian Federation,Europe,2014,0.011782231
El Salvador,Americas,2014,0.016104286
Serbia,Europe,2014,0
Slovakia,Europe,2014,0
Slovenia,Europe,2014,0
Sweden,Europe,2014,0
Trinidad and Tobago,Americas,2014,0
Türkiye,Asia,2014,0.008961483
United States of America,Americas,2014,0.037884203
Holy See,Europe,2014,0
Albania,Europe,2015,0
Andorra,Europe,2015,0
Argentina,Americas,2015,0.127146857
Austria,Europe,2015,0
Bulgaria,Europe,2015,0
Brazil,Americas,2015,0.168625677
Barbados,Americas,2015,0
Canada,Americas,2015,0.008395806
Chile,Americas,2015,0.335755924
Colombia,Americas,2015,0.099745907
Costa Rica,Americas,2015,0.081711997
Czechia,Europe,2015,0
Denmark,Europe,2015,0
Spain,Europe,2015,0.002153718
Estonia,Europe,2015,0
Finland,Europe,2015,0
France,Europe,2015,0.004701474
United Kingdom (England and Wales),Europe,2015,0.013820408
Greece,Europe,2015,0.037014277
Grenada,Americas,2015,0
Guyana,Americas,2015,0
Honduras,Americas,2015,0.096831397
Croatia,Europe,2015,0
Hungary,Europe,2015,0
Italy,Europe,2015,0
Jamaica,Americas,2015,0.035785281
Jordan,Asia,2015,0
Republic of Korea,Asia,2015,0
Liechtenstein,Europe,2015,0
Lithuania,Europe,2015,0.1012226
Latvia,Europe,2015,0
"China, Macao Special Administrative Region",Asia,2015,0
Morocco,Africa,2015,0
Monaco,Europe,2015,0
Republic of Moldova,Europe,2015,0
Mexico,Americas,2015,0.032459454
Malta,Europe,2015,0
Mongolia,Asia,2015,0
Netherlands (Kingdom of the),Europe,2015,0.005868163
Norway,Europe,2015,0
New Zealand,Oceania,2015,0.021783692
